TABLE_NAME	COLUMN_NAME
VW_COMPANY	COMPANY_ABRV_CD
VW_COMPANY	SOURCE_SYSTEM_ID
VW_COVERED_PROPERTY_STRUCTURE	RISK_ID
VW_COVERED_PROPERTY_STRUCTURE	BUILDING_PERCENT_COMPLETE_NO
VW_COVERED_PROPERTY_STRUCTURE	BUILDING_REPLACEMENT_AMT
VW_COVERED_PROPERTY_STRUCTURE	BUILDING_CVRG_A_AMT
VW_COVERED_PROPERTY_STRUCTURE	BUILDING_CVRG_B_AMT
VW_COVERED_PROPERTY_STRUCTURE	CONTENTS_RATE_GRADE_CD
VW_COVERED_PROPERTY_STRUCTURE	CONTENTS_RATE_GRADE_DESC
VW_COVERED_PROPERTY_STRUCTURE	CONTENTS_REPLACEMENT_AMT
VW_COVERED_PROPERTY_STRUCTURE	CONTENTS_CVRG_C_AMT
VW_COVERED_PROPERTY_STRUCTURE	BUSINESS_INT_REPLACEMENT_AMT
VW_COVERED_PROPERTY_STRUCTURE	BUSINESS_INT_CVRG_D_AMT
VW_COVERED_PROPERTY_STRUCTURE	BUILDING_IND
VW_COVERED_PROPERTY_STRUCTURE	CONTENTS_IND
VW_COVERED_PROPERTY_STRUCTURE	BUSINESS_INT_IND
VW_COVERED_PROPERTY_STRUCTURE	EARTHQUAKE_IND
VW_COVERED_PROPERTY_STRUCTURE	HURRICANE_IND
VW_COVERED_PROPERTY_STRUCTURE	WIND_HAIL_IND
VW_COVERED_PROPERTY_STRUCTURE	FIRE_IND
VW_COVERED_PROPERTY_STRUCTURE	TERRORISM_IND
VW_COVERED_PROPERTY_STRUCTURE	FLOOD_IND
VW_COVERED_PROPERTY_STRUCTURE	NBCR_IND
VW_COVERED_PROPERTY_STRUCTURE	SOURCE_RISK_CD
VW_COVERED_PROPERTY_STRUCTURE	SOURCE_SYSTEM_ID
VW_COVERED_PROPERTY_STRUCTURE	RISK_CVRG_HASH_TXT
VW_COVERED_PROPERTY_STRUCTURE	WRITTEN_PREMIUM_AMT
VW_COVERED_PROPERTY_STRUCTURE	ANNUALIZED_PREMIUM_AMT
VW_COVERED_PROPERTY_STRUCTURE	EQSL_IND
VW_COVERED_PROPERTY_STRUCTURE	ORDLAW_IND
VW_COVERED_PROPERTY_STRUCTURE	FIRE_FOLLOW_IND
VW_CUSTOMER	CUSTOMER_CD
VW_CUSTOMER	CUSTOMER_NM
VW_CUSTOMER	SOURCE_SYSTEM_ID
VW_DEDUCT_PROPERTY_STRUCTURE	RISK_PERIL_PRODUCT_ID
VW_DEDUCT_PROPERTY_STRUCTURE	BLANKET_AGG_DEDUCTIBLE_AMT
VW_DEDUCT_PROPERTY_STRUCTURE	BLANKET_AGG_DEDUCTIBLE_CD
VW_DEDUCT_PROPERTY_STRUCTURE	BLANKET_DEDUCTIBLE_AMT
VW_DEDUCT_PROPERTY_STRUCTURE	BLANKET_DEDUCTIBLE_CD
VW_DEDUCT_PROPERTY_STRUCTURE	BLANKET_BLDG_DEDUCTIBLE_AMT
VW_DEDUCT_PROPERTY_STRUCTURE	BLANKET_BLDG_DEDUCTIBLE_CD
VW_DEDUCT_PROPERTY_STRUCTURE	BLANKET_CNTS_DEDUCTIBLE_AMT
VW_DEDUCT_PROPERTY_STRUCTURE	BLANKET_CNTS_DEDUCTIBLE_CD
VW_DEDUCT_PROPERTY_STRUCTURE	BLANKET_BI_DEDUCTIBLE_AMT
VW_DEDUCT_PROPERTY_STRUCTURE	BLANKET_BI_DEDUCTIBLE_PCNT
VW_DEDUCT_PROPERTY_STRUCTURE	BLANKET_BI_DEDUCTIBLE_DUR_NO
VW_DEDUCT_PROPERTY_STRUCTURE	BLANKET_BI_DURATION_UNIT_DESC
VW_DEDUCT_PROPERTY_STRUCTURE	BLANKET_BI_DEDUCTIBLE_CD
VW_DEDUCT_PROPERTY_STRUCTURE	BLANKET_COMB_DEDUCTIBLE_AMT
VW_DEDUCT_PROPERTY_STRUCTURE	BLANKET_COMB_DEDUCTIBLE_CD
VW_DEDUCT_PROPERTY_STRUCTURE	SITE_DEDUCTIBLE_AMT
VW_DEDUCT_PROPERTY_STRUCTURE	COMBINED_DEDUCTIBLE_AMT
VW_DEDUCT_PROPERTY_STRUCTURE	BUILDING_DEDUCTIBLE_AMT
VW_DEDUCT_PROPERTY_STRUCTURE	BUILDING_DEDUCTIBLE_PCNT
VW_DEDUCT_PROPERTY_STRUCTURE	CONTENTS_DEDUCTIBLE_AMT
VW_DEDUCT_PROPERTY_STRUCTURE	CONTENTS_DEDUCTIBLE_PCNT
VW_DEDUCT_PROPERTY_STRUCTURE	BI_DEDUCTIBLE_AMT
VW_DEDUCT_PROPERTY_STRUCTURE	BI_DEDUCTIBLE_PCNT
VW_DEDUCT_PROPERTY_STRUCTURE	BI_DEDUCTIBLE_DURATION_NO
VW_DEDUCT_PROPERTY_STRUCTURE	BI_DURATION_UNIT_DESC
VW_DEDUCT_PROPERTY_STRUCTURE	SOURCE_SYSTEM_ID
VW_DEDUCT_PROPERTY_STRUCTURE	DEDUCTIBLE_HASH_TXT
VW_DEDUCT_PROPERTY_STRUCTURE	BLANKET_DEDUCTIBLE_PCNT
VW_EXCESS	POLICY_TERM_ID
VW_EXCESS	PERIL_ID
VW_EXCESS	LAYER_NO
VW_EXCESS	LIMIT_AMT
VW_EXCESS	ATTACHMENT_POINT_AMT
VW_EXCESS	PART_OF_AMT
VW_EXCESS	PART_OF_PCNT
VW_EXCESS	SOURCE_POLTERM_CD
VW_EXCESS	SOURCE_PERIL_CD
VW_EXCESS	SOURCE_SYSTEM_ID
VW_EXCESS	EXCESS_HASH_TXT
VW_LIMIT_PROPERTY_STRUCTURE	RISK_PERIL_PRODUCT_ID
VW_LIMIT_PROPERTY_STRUCTURE	BLANKET_AGG_LIMIT_AMT
VW_LIMIT_PROPERTY_STRUCTURE	BLANKET_AGG_LIMIT_CD
VW_LIMIT_PROPERTY_STRUCTURE	BLANKET_LIMIT_AMT
VW_LIMIT_PROPERTY_STRUCTURE	BLANKET_LIMIT_CD
VW_LIMIT_PROPERTY_STRUCTURE	BLANKET_BUILDING_LIMIT_AMT
VW_LIMIT_PROPERTY_STRUCTURE	BLANKET_BUILDING_LIMIT_CD
VW_LIMIT_PROPERTY_STRUCTURE	BLANKET_CONTENTS_LIMIT_AMT
VW_LIMIT_PROPERTY_STRUCTURE	BLANKET_CONTENTS_LIMIT_CD
VW_LIMIT_PROPERTY_STRUCTURE	BLANKET_BI_LIMIT_AMT
VW_LIMIT_PROPERTY_STRUCTURE	BLANKET_BI_LIMIT_CD
VW_LIMIT_PROPERTY_STRUCTURE	BLANKET_COMBINED_LIMIT_AMT
VW_LIMIT_PROPERTY_STRUCTURE	BLANKET_COMBINED_LIMIT_CD
VW_LIMIT_PROPERTY_STRUCTURE	SITE_LIMIT_AMT
VW_LIMIT_PROPERTY_STRUCTURE	COMBINED_LIMIT_AMT
VW_LIMIT_PROPERTY_STRUCTURE	BUILDING_LIMIT_AMT
VW_LIMIT_PROPERTY_STRUCTURE	CONTENTS_LIMIT_AMT
VW_LIMIT_PROPERTY_STRUCTURE	BI_LIMIT_AMT
VW_LIMIT_PROPERTY_STRUCTURE	SOURCE_SYSTEM_ID
VW_LIMIT_PROPERTY_STRUCTURE	LIMIT_HASH_TXT
VW_LOCATION	PLACE_DESC
VW_LOCATION	STREET_ADDR_1_TXT
VW_LOCATION	STREET_ADDR_2_TXT
VW_LOCATION	STREET_ADDR_3_TXT
VW_LOCATION	STREET_ADDR_4_TXT
VW_LOCATION	CITY_NM
VW_LOCATION	STATE_PROVINCE_CD
VW_LOCATION	STATE_PROVINCE_NM
VW_LOCATION	POSTAL_CD
VW_LOCATION	COUNTY_CD
VW_LOCATION	COUNTY_NM
VW_LOCATION	COUNTRY_CD
VW_LOCATION	COUNTRY_NM
VW_LOCATION	COUNTRY_SCHEMA_CD
VW_LOCATION	SECTION_TXT
VW_LOCATION	RANGE_TXT
VW_LOCATION	TOWNSHIP_TXT
VW_LOCATION	LATITUDE_CD
VW_LOCATION	LONGITUDE_CD
VW_LOCATION	GEO_RESOLUTION_CD
VW_LOCATION	PLACE_HASH_TXT
VW_POLICY	CUSTOMER_ID
VW_POLICY	POLICY_NUMBER_CD
VW_POLICY	BUSINESS_UNIT_CD
VW_POLICY	BUSINESS_UNIT_DESC
VW_POLICY	ORIGINAL_EFFECTIVE_DT
VW_POLICY	ORIGINAL_PRIMARY_INSURED_NM
VW_POLICY	SOURCE_SYSTEM_ID
VW_POLICY_TERM	POLICY_ID
VW_POLICY_TERM	PRODUCER_PROFIT_CENTER_BU_ID
VW_POLICY_TERM	COMPANY_ID
VW_POLICY_TERM	BUSINESS_UNIT_CD
VW_POLICY_TERM	BUSINESS_UNIT_DESC
VW_POLICY_TERM	POLICY_SYMBOL_CD
VW_POLICY_TERM	POLICY_SYMBOL_DESC
VW_POLICY_TERM	POLICY_NUMBER_CD
VW_POLICY_TERM	POLICY_MODULE_CD
VW_POLICY_TERM	POLICY_TERM_EFFECTIVE_DT
VW_POLICY_TERM	POLICY_TERM_EXPIRATION_DT
VW_POLICY_TERM	CANCELLATION_EFFECTIVE_DT
VW_POLICY_TERM	CURRENT_VERSION_NO
VW_POLICY_TERM	POLICY_STATUS_CD
VW_POLICY_TERM	POLICY_STATUS_DESC
VW_POLICY_TERM	RENEWAL_STATUS_CD
VW_POLICY_TERM	RENEWAL_STATUS_DESC
VW_POLICY_TERM	PRIMARY_INSURED_NM
VW_POLICY_TERM	PRIMARY_INSURED_ADDRESS_1_TXT
VW_POLICY_TERM	PRIMARY_INSURED_ADDRESS_2_TXT
VW_POLICY_TERM	PRIMARY_INSURED_CITY_NM
VW_POLICY_TERM	PRIMARY_INSURED_STATE_CD
VW_POLICY_TERM	PRIMARY_INSURED_STATE_NM
VW_POLICY_TERM	PRIMARY_INSURED_POSTAL_CD
VW_POLICY_TERM	UNDERWRITER_NM
VW_POLICY_TERM	NAICS_CD
VW_POLICY_TERM	NAICS_DESC
VW_POLICY_TERM	SIC_CD
VW_POLICY_TERM	SIC_DESC
VW_POLICY_TERM	POLICY_STATE_CD
VW_POLICY_TERM	POLICY_STATE_NM
VW_POLICY_TERM	POLICY_ENTRY_SYSTEM_CD
VW_POLICY_TERM	POLICY_ENTRY_SYSTEM_DESC
VW_POLICY_TERM	REINS_IND
VW_POLICY_TERM	FAC_REINS_IND
VW_POLICY_TERM	NBCR_IND
VW_POLICY_TERM	EARTHQUAKE_IND
VW_POLICY_TERM	HURRICANE_IND
VW_POLICY_TERM	WIND_HAIL_IND
VW_POLICY_TERM	FIRE_IND
VW_POLICY_TERM	TERRORISM_IND
VW_POLICY_TERM	FLOOD_IND
VW_POLICY_TERM	SOURCE_SYSTEM_ID
VW_POLICY_TERM	POLICY_HASH_TXT
VW_POLICY_TERM	EQSL_IND
VW_POLICY_TERM	ORDLAW_IND
VW_POLICY_TERM	FIRE_FOLLOW_IND
